"","none","0.02","0.03","0.05","0.10","0.25","0.50","days","Markets (53)","Market (Saquisili)","Market (Asogan)","Premises (each province)","Collectors (10)","All degree (10)","Page rank (10)"
"112",0.321160639013094,0.357817452271442,0.377613198587085,0.325962841623358,0.312239213719359,0.212758918757403,0.096257483432401,111,0.0585655287225074,0.0750317478950345,0.0751598066313082,0.0563778586444983,0.0740392926889133,0.0620764724086781,0.0588429893177671
"113",0.31818327339473,0.354968145389352,0.374625161407366,0.323337637529747,0.310040872079994,0.211243557044831,0.0955318172601833,112,0.0581066515841933,0.0744341404590906,0.074466155143159,0.0559616677516087,0.0734310136916132,0.0615322227795149,0.0583200828113161
"114",0.314939118742463,0.352438985347946,0.37209600136596,0.320872506856478,0.307842530440629,0.209898940313957,0.0945820482994867,113,0.0577011322526599,0.0737511605322975,0.0738258614617905,0.0555454768587192,0.0728547493783815,0.0610840172025569,0.057861205673002
"115",0.312345929332921,0.350155271217732,0.368990577011323,0.318439390867278,0.30579359066025,0.208266191426468,0.0935362352865848,114,0.0573596422892633,0.0731962393417781,0.0732816118326272,0.0551186144044735,0.0724065438014236,0.0605931253801744,0.0575090441482493
"116",0.309838112414227,0.347551410246833,0.366418730724492,0.315920902387228,0.303381817793761,0.206697471907115,0.0926825103780934,115,0.0569221082736615,0.072587960344478,0.0726413181512587,0.054627722582091,0.0718196079268358,0.0600702188737234,0.0570501670099352
"117",0.306860746795864,0.34490486303051,0.363676139455964,0.313274355170905,0.30117280459304,0.204744576178941,0.0919568442058758,116,0.0565379320648404,0.0721504263288762,0.0722037841356569,0.0542222032505576,0.0713500592271655,0.0595793270513409,0.0566766623624703
"118",0.30421419957954,0.342279658936899,0.360986905994216,0.311342802565443,0.298697002358415,0.203250557589081,0.0910924477360283,117,0.0560256971197456,0.0715208042088638,0.0715848335770007,0.0537633261122435,0.0706457361776602,0.0589283618086162,0.0562071136628
"119",0.301546309240505,0.339803856702274,0.357902824762291,0.308909686576243,0.296114484510229,0.201585794017523,0.0903347668797422,118,0.0556308493495683,0.070859167404783,0.0710299123864813,0.0532724342898609,0.0701014865484969,0.0584694846703021,0.0556308493495683
"120",0.298942448269606,0.337402755397142,0.354829415091722,0.306433884341618,0.293521295100686,0.199803643271047,0.0894276841644701,119,0.0553107025088841,0.0704963343186742,0.070635064616304,0.0529096012037521,0.0697386534623881,0.0581386662682617,0.0553960749997332
"121",0.295922396405818,0.334564120076408,0.352022794455057,0.304363601438526,0.291045492866061,0.19805350720864,0.0883818711515682,120,0.0547984675637893,0.0697279819010319,0.0700161140576478,0.0523333368905205,0.068980972606102,0.0576264313231669,0.0548198106865015
"122",0.293105104207797,0.331970930666866,0.349472291290939,0.302314661658147,0.288783121858559,0.19655948861878,0.0875708324885014,121,0.0544249629163243,0.069130374465088,0.0694505213057722,0.0519064744362748,0.0685754532745686,0.0572422551143458,0.0544142913549681
"123",0.290426542307405,0.329057594416639,0.346270822884096,0.299945575037084,0.286360677430715,0.194627936013318,0.0867491222640785,122,0.053955414216654,0.0685007523450756,0.0688208991857599,0.0514689404206729,0.0678604586637071,0.0567833779760317,0.0539447426552979
"124",0.287406490443617,0.32598418474607,0.34368830503591,0.29799267930891,0.283948904564227,0.192675040285144,0.0858633826715187,123,0.0534751939556277,0.0678711302250632,0.0682339633111721,0.0510314064050711,0.0671881502982701,0.0563031577150053,0.0534218361488469
"125",0.284386438579829,0.323401666897884,0.340967056890094,0.295730308301408,0.281473102329602,0.190839531731888,0.0851910743060817,124,0.0530910177468065,0.0673268805959,0.0676150127525158,0.0507005880030307,0.0666759153531753,0.0558549521380473,0.0530056452559574
"126",0.281942651029272,0.320499002209013,0.338053720639867,0.293660025398316,0.278666481692937,0.189046709424056,0.0844440650111518,125,0.0527388562220538,0.0667612878440245,0.0671561356142017,0.0503911127237026,0.0661423372853682,0.0553640603156648,0.0526641552925609
"127",0.279637593776345,0.317607009081499,0.33514038438964,0.291525713127088,0.276340081317298,0.187574033956908,0.083633026348085,126,0.0523119937678082,0.0661103226012998,0.0664838272487648,0.0498788777786078,0.0654700289199313,0.0548945116159945,0.0522693075223836
"128",0.277140448419008,0.314747030638053,0.332248391262126,0.289284685242298,0.273757563469111,0.185706510719583,0.0829713895440042,127,0.0517997588227134,0.0653633133063699,0.0658115188833278,0.0493879859562253,0.0647123480636452,0.0542755610573383,0.0517677441386449
"129",0.274408528711836,0.311993767808168,0.328982893487146,0.286904927059878,0.271196388743637,0.183999060902601,0.0821069930741567,128,0.0512555091935501,0.0647123480636452,0.0651178673951786,0.0488010500816374,0.0641040690663451,0.0537206398668189,0.0511167788959203
"130",0.271665937443307,0.309155132487434,0.32570672415081,0.284407781702541,0.268848645245286,0.182184895472057,0.0812212534815969,129,0.0508286467393044,0.0640507112595644,0.0645095883978785,0.0484809032409532,0.063495790069045,0.0533151205352855,0.0508179751779483
"131",0.269264836138175,0.306273810921276,0.322782716339228,0.28211339601097,0.266554259553715,0.180392073164225,0.080399543257174,130,0.0503911127237026,0.0634531038236204,0.0639866818914275,0.0480860554707759,0.0629301973171695,0.0528455718356153,0.0503911127237026
"132",0.266308813642524,0.303403160916474,0.319784007598152,0.279530878162784,0.264174501371296,0.178727309592667,0.0795671614713949,131,0.0499535787081008,0.0630155698080186,0.0634317607009082,0.0477018792619548,0.0624606486174992,0.0524187093813696,0.0499535787081008
"133",0.263854354530611,0.300607211841164,0.316347764841474,0.277087090612227,0.262082875345492,0.177019859775684,0.0787561228083281,132,0.0494840300084305,0.0623966192493624,0.0627274376514028,0.0473710608599144,0.061841698058843,0.0518104303840695,0.0496014171833481
"134",0.261399895418699,0.298120738045183,0.313487786398028,0.274643303061671,0.25968177404036,0.175589870553961,0.0779557557066174,133,0.0490038097474041,0.0617349824452816,0.0620124430405413,0.0469975562124494,0.0612974484296797,0.0512768523162624,0.0492705987813077
"135",0.258849392254581,0.295463519267504,0.310969297917978,0.272188843949758,0.257366045226077,0.174127866648169,0.0769953151845646,134,0.0485129179250216,0.0611267034479815,0.0612974484296797,0.0466240515649845,0.0606784978710235,0.0507326026870992,0.0489077656951989
"136",0.256021428495203,0.292635555508126,0.307981260738259,0.269339537067668,0.254506066782631,0.172527132444748,0.0763016636964154,135,0.0480540407867075,0.0604223803984761,0.0606037969415305,0.0462292037948072,0.0599421601374497,0.0502843971101412,0.0485235894863777
"137",0.253225479419894,0.289764905503324,0.304982551997183,0.267098509182879,0.252030264548006,0.171161172591162,0.0753092084902942,136,0.0475311342802565,0.0597607435943953,0.0600168610669427,0.0458450275859861,0.059291194894725,0.0497935052877587,0.0480540407867075
"138",0.250557589080858,0.287214402339206,0.302325333219503,0.264409275721131,0.249991996328983,0.169496409019604,0.074540856072652,137,0.0469975562124494,0.0590564205448899,0.0593445527015058,0.0454395082544527,0.0585655287225074,0.0492812703426638,0.0475418058416127
"139",0.248124473091658,0.284450467947965,0.299187894180798,0.261880115679725,0.247473507848933,0.16787433169347,0.0736231017960238,138,0.0465066643900669,0.0584161268635214,0.0586188865292881,0.0449592879934263,0.0579679212865634,0.0487797069589252,0.0470082277738056
"140",0.245723371786526,0.281739891363505,0.296189185439722,0.259532372181374,0.245083078105158,0.165942779088008,0.0727160190807517,139,0.0460477872517528,0.0577331469367283,0.0581386662682617,0.0444790677323999,0.0573703138506195,0.0483528445046795,0.0466880809331213
"141",0.243589059515298,0.27907200102447,0.293446594171193,0.257344702103365,0.242617947431889,0.164299358639163,0.0719369951017533,140,0.0454715229385211,0.0571888973075651,0.0574770294641809,0.0439028034191683,0.0565592751875527,0.0478192664368724,0.0459944294449721
"142",0.241678850032548,0.276468140053571,0.29046922855283,0.255381134813835,0.23982199835658,0.162687952874385,0.071083270193262,141,0.0449059301866456,0.0565486036261965,0.0569434513963738,0.043283852860512,0.0559936824356772,0.0473283746144898,0.0454715229385211
"143",0.239950057092853,0.273757563469111,0.287427833566329,0.25304406287684,0.237687686085351,0.160980503057402,0.0702295452847706,142,0.0443616805574824,0.0558869668221157,0.0563351723990737,0.0428036325994856,0.0552466731407472,0.0467947965466827,0.045012645800207
"144",0.237901117312474,0.270556095062269,0.28463188449102,0.250813706553406,0.235179869166658,0.159401111976693,0.0691837322718687,143,0.0439668327873051,0.0553854034383771,0.0556735355949929,0.0424407995133768,0.0547451097570085,0.0462292037948072,0.0445537686618929
"145",0.23553203069141,0.267728131302891,0.281771906047574,0.248369919002849,0.23249063570491,0.157533588739368,0.0683940367315142,144,0.0434759409649226,0.0548304822478577,0.0551186144044735,0.0418965498842136,0.0540621298302155,0.045684954165644,0.044030862155442
"146",0.232938841281868,0.26496419691165,0.278399692659033,0.245680685541102,0.230132220645203,0.155740766431537,0.0672094934209824,145,0.0428356472835541,0.0540514582688593,0.0542862326186944,0.0413202855709819,0.0532190764830802,0.0450339889229193,0.0433798969127173
"147",0.230260279381476,0.262093546906848,0.275283596743039,0.243130182376984,0.227453658744811,0.15418271847354,0.0665158419328332,146,0.0423981132679522,0.0535498948851206,0.0538593701644488,0.0409254378008046,0.0526961699766293,0.0445537686618929,0.0429637060198278
"148",0.228168653355672,0.259158867533909,0.272146157704334,0.240579679212866,0.224679052792214,0.152379224604352,0.0658008473219717,147,0.0419605792523504,0.0529202727651083,0.0532297480444364,0.0404879037852028,0.0520985625406853,0.0441269062076472,0.0425581866882944
"149",0.225778223611897,0.256587021247079,0.268773944315793,0.237837087944337,0.222107206505384,0.150671774787369,0.0647123480636452,148,0.0414483443072556,0.0521092341020415,0.0525574396789994,0.040050369769601,0.0515436413501659,0.0435719850171279,0.0420566233045557
"150",0.2236118966566,0.253748385926345,0.265913965872347,0.235222555412082,0.219417973043636,0.149017682777167,0.0639226525232907,149,0.0409894671689415,0.0513622248071115,0.0517890872613572,0.0395914926312869,0.050796632055236,0.0429637060198278,0.0415977461662416
"151",0.221733701857919,0.250877735921543,0.262776526833641,0.232778767861526,0.217048886422572,0.147214188907979,0.0631756432283607,150,0.0406159625214765,0.0506792448803184,0.051170136702701,0.0391966448611096,0.0501776814965798,0.0425688582496505,0.0412242415187766
"152",0.219204541816513,0.247964399671316,0.259916548390195,0.230729828081147,0.214903902589988,0.14563479782727,0.0624179623720747,151,0.0402317863126554,0.0501243236897991,0.0505511861440447,0.0388338117750008,0.0495694024992797,0.0420993095499803,0.0408187221872432
"153",0.216782097388669,0.244901661562103,0.256928511210475,0.22870223142348,0.212652203143842,0.143767274589945,0.0616496099544324,152,0.0398582816651904,0.0496014171833481,0.0499002209013201,0.0383856061980428,0.0489611235019796,0.04162976085031,0.0404558891011344
"154",0.214413010767605,0.241892281259671,0.253630998751427,0.226557247590895,0.210229758715998,0.142411986297715,0.0607105125550919,153,0.039378061404164,0.0490464959928287,0.0493132850267323,0.0379160574983726,0.0482141142070496,0.0410108102916538,0.0399116394719711
"155",0.212129296637391,0.2389896165708,0.250344157853736,0.224326891267461,0.208106118006125,0.140768565848869,0.0598674592079567,154,0.0388658264590692,0.0485022463636655,0.0487476922748567,0.0374251656759901,0.0474457617894074,0.0405519331533397,0.0394100760882325
"156",0.209493420982424,0.236150981250067,0.247409478480797,0.222053848698603,0.205480913912515,0.139199846329516,0.0589817196153969,155,0.0385136649343165,0.0478726242436531,0.0481180701548444,0.0371583766420865,0.0469548699670249,0.040125070699094,0.0390045567566991
"157",0.207391123395264,0.233280331245264,0.244250696319378,0.219642075832115,0.20305846948467,0.137577769003383,0.0581813525136863,156,0.0379160574983726,0.0472003158782161,0.0473603892985583,0.0365500976447864,0.0461971891107388,0.0395381348245062,0.0384923218116043
"158",0.20496867896742,0.23052706841538,0.241582805980343,0.217208959842915,0.200582667250045,0.135945020115893,0.0573916569733318,157,0.0374038225532778,0.0466240515649845,0.046741438739902,0.0361232351905407,0.0457169688497124,0.0391646301770412,0.037873371252948
"159",0.202962425432465,0.227741790901427,0.238840214711814,0.214882559467276,0.198160222822201,0.134120183123993,0.0564418880126351,158,0.0368595729241145,0.045909056954123,0.0461118166198897,0.0355042846318845,0.0450980182910562,0.0385883658638095,0.0373824794305655
"160",0.200593338811401,0.225148601491884,0.236097623443286,0.212588173775705,0.195588376535371,0.132241988325312,0.0555454768587192,159,0.036293980172239,0.0452260770273299,0.0454501798158089,0.0349707065640774,0.0445110824164684,0.0380334446732902,0.0368489013627584
"161",0.198010820963215,0.222523397398273,0.233184287193059,0.210464533065833,0.193347348650581,0.130662597244603,0.0547664528797208,160,0.0357283874203635,0.0445537686618929,0.044713842082235,0.0345225009871194,0.0439775043486613,0.0375318812895515,0.0363259948563074
"162",0.195289572817399,0.219578046463978,0.230356323433682,0.208298206110536,0.191052962959011,0.129072534602538,0.0540514582688593,161,0.0351627946684879,0.0439775043486613,0.0442016071371402,0.0341489963396545,0.0433372106672927,0.0370303179058128,0.0359418186474863
"163",0.192867128389555,0.216867469879518,0.227432315622099,0.205747702946418,0.188513131356249,0.127546501328609,0.0532724342898609,162,0.0346825744074616,0.0433265391059366,0.043582656578484,0.0337541485694772,0.0426969169859242,0.0366354701356355,0.0356003286840898
"164",0.190199238050519,0.214071520804209,0.224348234390174,0.203143841975519,0.186026657560268,0.125807036827558,0.0523119937678082,163,0.0344264569349141,0.0425795298110066,0.0429637060198278,0.0334660164128614,0.0419819223750627,0.0361659214359653,0.0352161524752687
"165",0.187648734886401,0.211499674517379,0.221285496280961,0.200881470968017,0.183625556255136,0.124046229203795,0.0513408816843992,164,0.0339675797966,0.0420246086204873,0.0424728141974452,0.0330391539586157,0.0414270011845433,0.035696372736295,0.0347679468983107
"166",0.185226290458557,0.208703725442069,0.218489547205652,0.198875217433063,0.181544601790688,0.122413480316305,0.0506685733189623,165,0.0331245264494648,0.041181555273352,0.0416831186570907,0.0324949043294524,0.0406159625214765,0.0349173487572967,0.0340209376033807
"167",0.182750488223932,0.205939791050829,0.215736284375767,0.196207327094027,0.178876711451652,0.120748716744747,0.0498255199718271,166,0.032537590574877,0.0405092469079151,0.0409361093621608,0.0319186400162208,0.0398582816651904,0.0343624275667773,0.0334340017287929
"168",0.180360058480156,0.203111827291451,0.2124921297235,0.19371018173669,0.176432923901096,0.118710448525724,0.0489824666246919,167,0.0319613262616453,0.0399116394719711,0.0402104431899431,0.0313210325802768,0.0391112723702605,0.0338075063762579,0.0328150511701367
"169",0.17750008003671,0.200422593829703,0.209770881577684,0.191116992327147,0.173978464789183,0.117013670270097,0.0480220261026391,168,0.0315664784914681,0.0394847770177255,0.0396448504380676,0.0308514838806066,0.0385029933729604,0.0333166145538754,0.0323668455931787
"170",0.174437341927497,0.197669330999819,0.20712433436136,0.188459773549468,0.171737436904393,0.11540226450532,0.047264345246353,169,0.0311396160372224,0.0388124686522885,0.0390685861248359,0.0304246214263609,0.0379267290597287,0.0327937080474244,0.0319293115775769
"171",0.171641392852188,0.19506547002892,0.204445772460969,0.186080015367048,0.169186933740276,0.113737500933762,0.0462932331629441,170,0.0307020820216206,0.0381188171641393,0.0384282924434674,0.0299977589721152,0.0372971069397163,0.0322708015409735,0.0314917775619751
"172",0.169347007160618,0.192461609058021,0.201521764649386,0.18333742409852,0.167116650837184,0.112030051116779,0.0452901063954667,171,0.0302111901992381,0.0374678519214146,0.0377773272007427,0.0294108230975274,0.0366034554515671,0.0317905812799471,0.031032900423661
"173",0.16665777369887,0.189590959053219,0.198533727469666,0.180925651232032,0.164502118304929,0.110375959106577,0.0444683961710438,172,0.0296882836927871,0.0368062151173338,0.0370623325898812,0.0289732890819256,0.0358564461566372,0.0313103610189207,0.0305953664080592
"174",0.163691079641862,0.186528220944006,0.195897851814699,0.178407162751982,0.162751982242522,0.108423063378403,0.0437107153147577,173,0.0292934359226098,0.0361552498746092,0.0363793526630881,0.0285464266276799,0.0352481671593371,0.0308728270033189,0.0301364892697451
"175",0.160436253428239,0.183774958114122,0.192664368723788,0.175856659587864,0.160895130566553,0.10652352545701,0.0428569904062663,174,0.0286531422412413,0.0355042846318845,0.0356750296135828,0.0279701623144482,0.0346185450393247,0.0302965626900872,0.0295815680792257
"176",0.15777903465056,0.181363185247634,0.189676331544068,0.17329548486239,0.158568730190914,0.104976149060369,0.0420139370591311,175,0.0280875494893658,0.0346825744074616,0.0348426478278037,0.027425912685285,0.0337434770081211,0.0296669405700748,0.0289626175205694
"177",0.155132487434236,0.178673951785886,0.18698709808232,0.170755653259628,0.15661583446274,0.103300713927455,0.0412135699574205,176,0.0277033732805447,0.0340742954101615,0.0343624275667773,0.0270630795991762,0.0331245264494648,0.0291226909409116,0.0284930688208992
"178",0.15241123928842,0.176326208287535,0.184127119638874,0.168567983181619,0.154214733157608,0.101635950355897,0.0403705166102852,177,0.0272658392649429,0.0332952714311631,0.0336047467104912,0.0265401730927252,0.0323028162250419,0.0285144119436115,0.0279488191917359
"179",0.149327158056495,0.173978464789183,0.181203111827291,0.165793377229022,0.151728259361627,0.0999071574162016,0.0395488063858623,178,0.0267429327584919,0.0326763208725069,0.0330818402040403,0.0261773400066164,0.0318972968935085,0.0281409072961465,0.0273618833171481
"180",0.14652053741983,0.17119318727523,0.178268432454352,0.163659064957794,0.149455216792769,0.0980503057402329,0.0386523952319464,179,0.0262413693747532,0.032089384997919,0.0325162474521647,0.0256330903774531,0.031331704141633,0.0277140448419008,0.0269243493015463
"181",0.143308397451631,0.168141120727374,0.175419125572262,0.161503409563853,0.147182174223911,0.0962147971869764,0.0378840428143042,180,0.0257077913069461,0.0313423757029891,0.0317585665958786,0.02495011045066,0.0306700673375522,0.0269563639856147,0.0263694281110269
"182",0.140309688710555,0.165547931317831,0.172783249917295,0.15918768074957,0.144599656375724,0.0941338427225287,0.0369449454149637,181,0.0252702572913443,0.0305526801626346,0.0310862582304417,0.0244272039442091,0.0299017149199099,0.0263160703042462,0.0258251784818637
"183",0.13689478907659,0.162698624435741,0.169912599912493,0.156861280373932,0.142582731279413,0.0923730350987653,0.0362512939268144,182,0.0247366792235372,0.0299444011653345,0.0303499204968679,0.0239576552445388,0.0292187349931168,0.0259425656567812,0.0251635416777829
"184",0.134098840001281,0.159859989115007,0.166945905855486,0.154961742452538,0.140448419008185,0.0905588696682212,0.0354189121410354,183,0.0242137727170862,0.0293467937293905,0.0295815680792257,0.0234560918608002,0.028557098189036,0.0254410022730426,0.0245552626804828
"185",0.131025430330712,0.157053368478342,0.164352716445943,0.152987503601652,0.138335449859669,0.0887340326763209,0.0343944422508457,184,0.023818924946909,0.0286211275571729,0.0288238872229396,0.0229545284770615,0.0278314320168184,0.0248220517143863,0.0241070571035248
"186",0.129008505234401,0.154214733157608,0.161225948968594,0.150597073857876,0.135955691677249,0.0867704653867907,0.0335407173423544,185,0.0231679597041843,0.0277460595259692,0.0280768779280096,0.0224102788478982,0.0270737511605323,0.0240857139808125,0.0234881065448686
"187",0.126746134226899,0.151429455643655,0.158152539298025,0.148686864375127,0.133992124387719,0.0849349568335343,0.0328043796087806,186,0.0225916953909527,0.0271697952127376,0.0273298686330797,0.0219514017095841,0.0264121143564515,0.0235414643516493,0.0230078862838422
"188",0.127247697610637,0.149039025899879,0.155740766431537,0.146669939278816,0.131633709328012,0.0830034042280726,0.032089384997919,187,0.0221114751299263,0.0265081584086568,0.0265721877767936,0.0213537942736402,0.0257077913069461,0.0229758715997738,0.0224636366546789
"189",0.126980908576734,0.146360463999488,0.152731386129105,0.144407568271314,0.129456710811359,0.0810505084998986,0.0312249885280715,188,0.0215992401848314,0.0257931637977953,0.0259745803408497,0.0207882015217646,0.0250568260642215,0.0224529650933228,0.0218980439028034
"190",0.127813290362513,0.143820632396726,0.149882079247015,0.141889079791264,0.127333070101487,0.0792897008761352,0.0304246214263609,189,0.0210016327488875,0.0251848848004952,0.0253876444662619,0.0203293243834505,0.0243845176987845,0.0218446860960227,0.0214284952031332
"191",0.127482471960473,0.141046026444129,0.146830012699158,0.139712081274611,0.125326816566532,0.0775182216910156,0.0296242543246502,190,0.0203293243834505,0.0245232479964144,0.0246513067326881,0.0197850747542873,0.0236801946492791,0.0213111080282156,0.0208308877671892
"192",0.126137855229599,0.138292763614244,0.143970034255712,0.138025974580341,0.12311780336581,0.0757360709445399,0.0286958284866659,191,0.0199024619292049,0.0239789983672511,0.0241284002262371,0.0193688838613978,0.0231786312655405,0.0207668583990524,0.0204893978037927
"193",0.124430405412616,0.135560843907072,0.140811252094294,0.136297181640646,0.120866103919664,0.074167351425187,0.0277033732805447,192,0.0192408251251241,0.0232319890723212,0.023370719369951,0.0189313498457959,0.022388935725186,0.0202332803312453,0.019913133490561
"194",0.122296093141388,0.133063698549735,0.138057989264409,0.134258913421623,0.118934551314203,0.0724065438014236,0.0271377805286692,193,0.0191767957569872,0.0229545284770615,0.0229758715997738,0.0187712764254538,0.0220367742004333,0.0199664912973417,0.0196783591407259
"195",0.120108423063378,0.130908043155794,0.135294054873169,0.132562135165996,0.117280459304001,0.0708484958434269,0.026678903390355,194,0.0189206782844398,0.0225916953909527,0.0225383375841719,0.0185258305142625,0.0216099117461876,0.0196676875793697,0.0195182857203837
"196",0.118038140160287,0.128453584043881,0.132647507656845,0.130833342226301,0.115498308557525,0.0693011194467863,0.0262306978133971,195,0.018632546127824,0.0222395338662,0.0221434898139947,0.018408443339345,0.0212364070987226,0.0194329132295346,0.0192408251251241
"197",0.116661508745345,0.126404644263502,0.130235734790357,0.129382009881866,0.113982946844953,0.0677750861728579,0.0257931637977953,196,0.0183230708484958,0.0219514017095841,0.0217059557983929,0.0182270267962906,0.0209162602580384,0.0192728398091925,0.0189526929685082
"198",0.115327563575827,0.125156071584834,0.127493143521829,0.12759985913539,0.112318183273395,0.0662490528989296,0.0253663013435496,197,0.01803493869188,0.0215138676939823,0.0213751373963525,0.0180562818145923,0.0205534271719295,0.0189847076525766,0.0186538892505362
"199",0.114740627701239,0.123779440169891,0.125540247793655,0.126340614895365,0.111112296840151,0.0645842893273715,0.0250674976255776,198,0.0177681496579765,0.0213111080282156,0.0210016327488875,0.0178641937101817,0.0202439518926014,0.0188139626708784,0.0184297864620573
"200",0.114409809299199,0.122594896859359,0.123437950206495,0.124782566937369,0.109330146093675,0.0633037019646344,0.0246726498554003,199,0.0175974046762782,0.0209589465034629,0.0207135005922717,0.0176721056057712,0.0197103738247943,0.0186645608118924,0.0183550855325643
"201",0.113940260599528,0.121324981057979,0.121228937005773,0.123544665820056,0.10793217155602,0.062065800847322,0.0242244442784424,200,0.0173412872037308,0.0206814859082032,0.0202759665766698,0.0175227037467852,0.0193261976159732,0.0183230708484958,0.0180456102532362
"202",0.113972275283597,0.120097751502022,0.11932939908438,0.122146691282402,0.10643815296616,0.0605397675733937,0.0237869102628406,201,0.0170851697311834,0.0203293243834505,0.019913133490561,0.0172559147128816,0.0189313498457959,0.0179922524464554,0.0177681496579765
"203",0.114014961529021,0.119179997225394,0.117397846478918,0.120887447042377,0.105125550919355,0.0594192536309988,0.0233600478085949,202,0.0168824100654167,0.0201158931563277,0.0196036582112329,0.0170744981698272,0.0186859039346047,0.0177788212193326,0.0175760615535659
"204",0.114078990897158,0.118272914510122,0.115925171011771,0.119734918415913,0.103983693854248,0.0580639653387687,0.0230185578451983,203,0.0167009935223623,0.0199024619292049,0.0192621682478363,0.016903753188129,0.0183657570939204,0.0175653899922098,0.0173839734491553
"205",0.114409809299199,0.11708837119959,0.114612568964965,0.118667762280299,0.102863179911853,0.0568687504668808,0.0227731119340071,204,0.0164982338565956,0.0196570160180136,0.0189847076525766,0.0168183806972798,0.018109639621373,0.0173412872037308,0.0171918853447448
"206",0.114815328630732,0.115658381977867,0.113385339409009,0.117579263021973,0.101817366898951,0.0559616677516087,0.0224422935319667,205,0.0163595035589657,0.0192728398091925,0.0187179186186731,0.0165836063474447,0.0177681496579765,0.0169677825562658,0.0170318119244027
"207",0.115231519523621,0.115135475471416,0.112115423607628,0.116522778447715,0.100931627306391,0.0546704088275156,0.0221328182526385,206,0.0161887585772674,0.0188673204776591,0.0183444139712081,0.0163701751203219,0.0175440468694975,0.0167650228904991,0.0168503953813482
"208",0.115967857257195,0.114260407440213,0.11092020873574,0.115498308557525,0.100141931766037,0.0536032526919014,0.0218446860960227,207,0.0159112979820077,0.0186218745664678,0.0179175515169624,0.0162421163840482,0.0172452431515255,0.0165409201020201,0.0166583072769377
"209",0.116554793131783,0.113886902792748,0.109479547952661,0.114591225842253,0.0990214178236418,0.0523973662586573,0.0216525979916122,208,0.0157939108070902,0.0183657570939204,0.0176080762376343,0.0161140576477744,0.0169357678721974,0.0164128613657464,0.0165409201020201
"210",0.117024341831453,0.11376951561783,0.108273661519417,0.113673471565625,0.0982957516514241,0.0514155826138922,0.0214391667644893,209,0.0156018227026796,0.0180882964986607,0.0172345715901694,0.0160286851569253,0.0166583072769377,0.0160393567182815,0.0164235329271026
"211",0.117589934583329,0.113107878813749,0.107238520067871,0.11316123662053,0.0974420267429328,0.0505298430213325,0.0210549905556682,210,0.0154204061596252,0.0178428505874695,0.0168930816267728,0.0158792832979393,0.0163701751203219,0.015783239245734,0.0162421163840482
"212",0.119478800943366,0.112670344798147,0.106459496088873,0.112659673236791,0.0964602430981677,0.0496654465514849,0.0209376033807506,211,0.0152496611779269,0.0177254634125519,0.0166476357155815,0.0157512245616656,0.0161033860864183,0.0157192098775972,0.016007342034213
"213",0.12217870596647,0.112168781414409,0.105733829916655,0.112200796098477,0.0955745035056079,0.048769035397569,0.0208308877671892,212,0.015100259318941,0.0174053165718676,0.0164342044884587,0.0155911511413235,0.015857940175227,0.0155698080186112,0.015857940175227
"214",0.124248988869562,0.11199803643271,0.104581301290192,0.111934007064574,0.0948808520174587,0.0480326976639952,0.0205320840492172,213,0.0149295143372427,0.0171385275379641,0.016231444822692,0.0154310777209814,0.0156765236321726,0.0154417492823375,0.0156871951935288
"215",0.126031139616037,0.111901992380505,0.103610189206783,0.111699232714739,0.09437928863372,0.0471789727555039,0.0203186528220944,214,0.0147374262328321,0.0169571109949097,0.0160393567182815,0.0152496611779269,0.0154310777209814,0.0152389896165708,0.0155377933345428
"216",0.128784402445922,0.111880649257793,0.102735121175579,0.111368414312698,0.0936642940228585,0.0464533065832862,0.0201479078403961,215,0.0144599656375724,0.0166903219610061,0.0157192098775972,0.0149722005826672,0.0153030189847077,0.0151109308802971,0.0151856318097901
"217",0.131270876241903,0.111186997769644,0.102030798126074,0.110952223419809,0.0930880297096268,0.0456209247975071,0.0199238050519171,216,0.0142465344104496,0.0165622632247324,0.0154844355277621,0.0148121271623251,0.0152603327392831,0.014950857459955,0.0150895877575848
"218",0.133138399479228,0.110802821560823,0.101497220058267,0.110792149999466,0.0925651232031759,0.0449913026774947,0.0198597756837803,217,0.014054446306039,0.0163915182430341,0.0151429455643655,0.014652053741983,0.0150575730735164,0.0147694409169006,0.0148974996531743
"219",0.134952564909772,0.110333272861152,0.10082491169283,0.110749463754042,0.0922236332397793,0.0447458567663035,0.019763731631575,218,0.0138943728856969,0.016231444822692,0.0149401858985988,0.014502651882997,0.0148121271623251,0.0145880243738461,0.0147694409169006
"220",0.136457255060988,0.110151856318098,0.100376706115872,0.110930880297096,0.0918821432763828,0.0444790677323999,0.0196250013339452,219,0.0137236279039986,0.01593264110472,0.0147374262328321,0.0142998922172303,0.0146627253033391,0.0144386225148601,0.0145239950057093
"221",0.140224316219706,0.110162527879454,0.0996296968209419,0.110973566542521,0.0915299817516301,0.0438707887350998,0.0196250013339452,220,0.0135955691677249,0.0158365970525148,0.0144813087602847,0.0141398187968882,0.0144172793921479,0.0143319069012987,0.014353250024011
"222",0.146061660281516,0.110109170072673,0.0991281334372032,0.111293713383205,0.0911671486655213,0.0432518381764436,0.0195929866498767,221,0.0134568388700951,0.0157405530003095,0.0143852647080794,0.013905044447053,0.014203848165025,0.0141718334809566,0.0142145197263812
